Search	VideoID	PublishedAt	ChannelId	ChannelTitle	Title	Description
www.ibict.br	YlfRmstG59U	2021-11-04T19:00:10Z	UC7pJ4CrMcF7WVYsWjic-nsg	Rede Cariniana	Modelo de Preservação Digital Hipátia	DIA MUNDIAL DA PRESERVAÇÃO DIGITAL 4 DE NOVEMBRO 2021 Modelo de Preservação Digital Hipátia Tiago Braga e ...
www.ibict.br	LBAZZPXypwo	2015-01-12T13:07:18Z	UCIxEF-XVdn4K8gg2GNa6IAw	Divisão de Relações Internacionais / Ibict	Entrevista com Piero Venturi	Em entrevista à Divisão de Relações Internacionais do Instituto Brasileiro de Informação em Ciência e Tecnologia (IBICT), Piero ...
www.ibict.br	yzxGosH17lQ	2021-05-24T14:02:31Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	[Advance SCP]  - Rotulagem e Declaração Ambiental de Produtos rumo a uma Economia de Baixo Carbono	Terça-feira Lista de presença: ...
www.ibict.br	7r_n_nrMwts	2021-06-17T23:50:02Z	UCFRtRxczJUQmdr3Ine2-V4w	PPGCI-Unesp	Ciência aberta: desafios e perspectivas	Palestra: “Ciência aberta: desafios e perspectivas” Palestrante: Dra. Bianca Amaro de Melo (IBICT) Dia: 17/06/2021 Horário: Das ...
www.ibict.br	h-SIWmjn9Y4	2020-11-04T20:42:37Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	LiveIbict com Jorge Biolchini, Marcelo Fiszman, Marcos Kalinowski e Sérgio Colcher	No quadro QuartaÀsQuatro desta semana nossos convidados discutem o tema “Inteligência Artificial na COVID-19”.
www.ibict.br	NzxDkgT68_0	2013-03-14T03:10:08Z	UC6eTAWVtsnhGq8X-UXJtm4g	Mara Cecilia Maciel Cavalcante	&quot;O que existe em uma cópia?&quot; - Conferência  IBICT 2013 - Parte I	Aula Inaugural para a turma do programa de pós-graduação ( mestrado e doutorado), em Ciência da Informação, que ingressa ...
www.ibict.br	XZ7C1RTcE90	2021-03-24T20:35:45Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	LiveIbict com Emir Suaiden e Murilo Cunha	Na live desta semana, nossos convidados abordam o tema “Parâmetros da biblioteconomia no Brasil”. Moderação: Cecilia Leite ...
www.ibict.br	B26oDYn4r6c	2021-09-10T15:47:08Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	Webinar Políticas de Preservação Digital	Tema: Webinar Políticas de Preservação Digital Palestrante: com Isabel Ayres Maringelli, Janaína Andiara dos Santos, Júlio ...
www.ibict.br	4k1p_Cz--kg	2022-03-18T22:47:35Z	UCjnY-EvIGJWCLaYAX5aKNeg	Alec Guedes	DIREITO DA SAÚDE DA CRIANÇA  VIDEO 15	'Solicite por este meu canal os VÍDEOS 10 e 11 para assistir (FORAM PROIBIDOS PELO YOUTUBE).' Situação atual da ...
www.ibict.br	Z9KbUIa7Hu0	2019-06-19T21:31:24Z	UC87y-63V1NNmrG4KzmgaJcA	Passaporte do TCC	Como pegar fontes seguras para referencial do TCC?	Que lugares tenho total confiança para buscar fontes para minha bibliografia do TCC? (LIVE) Ahhhhhh, antes de tudo, você sabia ...
www.ibict.br	6bXKsfkcvvs	2020-04-13T00:00:00Z	UCXXpyYFoxbN66uLcGv9TDpQ	Prof. Franciele Kühl	Links que podem salvar sua pesquisa	Você pode acessar esses sites através dos links abaixo: Periódicos da Capes: http://www.periodicos.capes.gov.br/ Scielo: ...
www.ibict.br	88ppiSxIfaE	2022-10-21T19:41:48Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	IBICT: Mês Nacional da Ciência, Tecnologia e Inovção 2022	Nesse vídeo apresentamos os produtos e serviços do Ibict que colaboram o avanço e fomento da ciência, tecnologia e inovação ...
www.ibict.br	oMMX_0s8adA	2022-03-21T20:50:00Z	UCjnY-EvIGJWCLaYAX5aKNeg	Alec Guedes	DIREITO DA SAÚDE DA CRIANÇA VIDEO 37	'Solicite por este meu canal os VÍDEOS 10 e 11 para assistir (FORAM PROIBIDOS PELO YOUTUBE).' Situação atual da ...
www.ibict.br	ckBPdn7RBUU	2022-08-20T16:34:59Z	UCSi463hl02eVgS-0iCxiyxw	Revista AtoZ	Ciência da Informação, comunicação científica e IBICT [Ep. 34] Podcast Revista AtoZ	No episódio 34, Milton Shintaku fala sobre suas experiências acadêmicas e a relação entre Ciência da Informação e ...
www.ibict.br	WCTvAyggvMQ	2020-05-19T18:56:09Z	UCnQlzrPM7Cy_vyZUUYAS6lA	Tv Fábricas de Cultura	Intervenção na Biblioteca: &#39;&#39;Organizando seus Livros&#39;&#39; (Fábrica de Cultura Itaim Paulista)	A equipe da biblioteca apresenta neste vídeo os três pilares de como se organizar uma biblioteca, seguindo a ordem: Assunto, ...
www.ibict.br	ebZa_2dJk5Y	2021-03-12T21:39:00Z	UCMzB_Ihgd2O-Vvu-Pn3dqWA	Agência Nacional de Telecomunicações	Comportamento e Consumo: Seminário e Lançamento do Estudo Anatel / Ibict	A Anatel e o Instituto Brasileiro de Informação em Ciência e Tecnologia (Ibict) realizarão no dia 12 de março uma live para ...
www.ibict.br	Nkgh-SaLlZA	2020-02-07T15:00:09Z	UCC4vHaH00hcuaV19bHWA0eg	José Eduardo Santarem Segundo	Aula 3 - Parte C - Criação de cartões de usuários - Curso de Koha Library System	Aula 3 - Parte C - Criação de cartões de usuários - Curso de Koha Library System Questões relacionadas a gestão de usuários ...
www.ibict.br	4mwzTKco-eY	2020-12-10T18:41:52Z	UCasTH2XXGnPXx3WcYA8cRJA	PPGCI IBICT UFRJ	Colóquio Dados abertos e compartilhados em casos de emergência de saúde pública	Colóquio Dados abertos e compartilhados em casos de emergência de saúde pública: o governo, a ciência e a sociedade Com ...
www.ibict.br	0lzhdX93Ks4	2022-11-04T07:55:56Z	UC7pJ4CrMcF7WVYsWjic-nsg	Rede Cariniana	Dia Mundial da Preservação Digital 2022- Segunda Parte	Programação da Cariniana no Dia Mundial da Preservação Digital No dia 3 de novembro de 2022 acontece o evento do Dia ...
www.ibict.br	UY-jGaWI0rs	2012-12-11T14:06:50Z	UC8cbrGOG6_kFVl_c57F3Hnw	ACESSO ABERTO BRASIL	BDTD	Vídeo sobre a Biblioteca Digital Brasileira de Teses e Dissertações.
www.ibict.br	8o7yKMa2Ox0	2021-04-27T00:42:16Z	UCsmqGOTh8q4AuEulBV0poKg	MCCC - Movimento Cacau Chocolate e Cultura	#IBICT #MCTI #SNCT ajudarão os Territórios!? Vem com a gente!!! @territoriosdobrasil	Vídeo da Panic Lobster para a MARATONA. Faça sua inscrição: territoriosdobrasil.com.br @territoriosdobrasil @mcccoficial ...
www.ibict.br	UVwjJxO9zEE	2020-04-06T16:49:32Z	UCTmd3Z-7QFHMkmif4qMV1BA	Simone Semensatto	#01 O que é uma revista científica? ABNT NBR 6021	IBICT, Centro Brasileiro do ISSN http://cbissn.ibict.br/index.php/solicitar-issn/publicacao-eletronica/online Relatório CAPES área ...
www.ibict.br	fKFBP6Dp0Wk	2020-07-23T19:00:07Z	UCwNE28EynSSnw8ZBfWGcFnA	Museu Villa-Lobos	&quot;Entrelaces&quot;,  com Adriana Ballesté	É com imenso prazer que o Museu Villa-Lobos publica hoje o recital “Entrelaces”, da violonista e pesquisadora Adriana Ballesté, ...
www.ibict.br	YUmN1HNKmDg	2021-11-04T20:36:31Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	Dia Mundial da Preservação Digital	Tema: Dia Mundial da Preservação Digital Palestrante (nome e instituição): com Miguel A. M. Arellano,Ana Paula Silva, Charlley ...
www.ibict.br	f8IhFOdE6so	2020-12-02T19:16:44Z	UCK1-9VPshH82SlHvPdk92eg	Biblioteca Universitária Udesc	Conversando sobre essa tal Ciência Aberta	Capacitação que será ministrada no dia 02/12/2020 pela Professora Lani Lucas da Universidade do Estado de Santa Catarina.
www.ibict.br	uEe6IU_dcKg	2022-03-17T15:17:55Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	Oficina do Koha: Módulo Relatórios: conhecendo o módulo relatórios do software Koha	A Coordenação de Tecnologias para Informação (COTEC) oferta a oficina sobre o software Koha, apresentando algumas ...
www.ibict.br	080kRBmwh9w	2011-10-31T18:37:48Z	UCUUU5zBnxg55vaXymuFJDPw	UnBTV	XII ENANCIB: políticas de informação para a sociedade	O XII Encontro Nacional de Pesquisa em Ciência da Informação (ENANCIB), realizado de 23 a 26 de outubro de 2011, em ...
www.ibict.br	m43d8514EWU	2020-04-09T14:47:14Z	UCTmd3Z-7QFHMkmif4qMV1BA	Simone Semensatto	#05 O que é um  processo editorial no OJS? OJS 3, processo editorial de revistas científicas	Para se inscrever para os treinamentos online basta acessar o seguinte link: http://labcoat.ibict.br/portal/?page_id=57 curso em ...
www.ibict.br	X1sdW76mVuw	2020-08-07T14:55:55Z	UCFONFe-u1IeK7Q1dR2dzY1w	MEDINFOR COLOQUIO	Dr. Clóvis Montenegro de Lima, Médico e Pesquisador do IBICT, palestrante do V MEDINFOR VINTE VINTE.	Doutor Clóvis Ricardo Montenegro de Lima, Médico e Pesquisador do IBICT, é um dos palestrantes do V MEDINFOR VINTE ...
www.ibict.br	L-ZfbanZgKg	2018-07-11T20:47:48Z	UCj0T5TXf9bYGnyrac-BOU0A	ACV Ibict	GCV2018: Amir Safaei, da ecoinvent	Depoimento gravado durante o VI Congresso Brasileiro sobre Gestão do Ciclo de Vida (GCV2018), realizado na Universidade de ...
www.ibict.br	gpMBMaRXeeA	2017-08-26T16:00:05Z	UCk0NQeWIg1PRPAxt_NnxJhg	É o último, juro! por Gabriela Pedrão	FALA, BIBLIOTECÁRIA: Literatura Cinzenta X Literatura Branca por Gabriela Pedrão	No vídeo de hoje falo um pouco sobre literatura cinzenta e literatura branca. Links: Literatura cinzenta ou não convencional: ...
www.ibict.br	l0I-i2_vq2M	2016-01-21T15:02:21Z	UCLHw57NuBSEhVB_103VmZSg	Observatório Brasileiro de APL	7a CBAPL - Casos de Sucesso - dia 10/12/2015	No segundo dia da 7ª Conferência Brasileira de APLs, alguns arranjos levaram seus casos de sucesso para palestras sobre ...
www.ibict.br	MBGCi4nYfwA	2023-03-16T22:58:04Z	UCF6ppBTe0jDmhrCnlcJ4kLw	Via Jurídica I Empresa e Licitação	7 BANCOS DE DADOS DE PESQUISA PARA MESTRADO E DOUTORADO [ GRÁTIS ] Sabe quais? Como USAR? #mestrado	7 BANCOS DE DADOS DE PESQUISA PARA MESTRADO E DOUTORADO [ GRÁTIS ] #mestrado #doutorado #pesquisadores ...
www.ibict.br	5mpFkRALPTc	2020-03-25T23:03:27Z	UCasp7Vr7zHrf-lg-OIW5fvg	Eduardo Felicíssimo	Parte 2 - Dicas para Pesquisa Científica - Pesquisa no Google Acadêmico	Vídeo com o intuito de apresentar atalhos, ferramentas e filtros para facilitar a busca na plataforma Google Acadêmico. Este vídeo ...
www.ibict.br	42FV9lJUnJc	2021-10-22T20:30:00Z	UCGgSefV-vjjb8UVzJdwjuRw	Mateus Salvadori	AS INSEGURANÇAS DE VOCÊS NA HORA DE ESTUDAR [PARTE 1]	Parte 2: https://youtu.be/5vRvf1u2mGU -------------------------------------------------------------------------------------- Biblioteca Digital ...
www.ibict.br	IBPUSCN8lRQ	2022-04-06T21:30:59Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	Live Ibict: Informação em Saúde: possibilidades e iniciativas	A pandemia de Covid-19 evidenciou a necessidade e a relevância da Informação em Saúde e atualizou a discussão das ...
www.ibict.br	Eu_go1Cv4cE	2021-02-03T21:13:45Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	LiveIbict com o tema “Plataformas Digitais - Facilitadoras de Negócios Internacionais”	No quadro QuartaÀsQuatro desta semana nossos convidados discutem o tema “Plataformas Digitais - Facilitadoras de Negócios ...
www.ibict.br	bC7GprwOKLc	2020-10-13T22:39:50Z	UCSihyw-6VRC8oYDu6V6Z0nQ	ANDERSON MARCELO SCHOLOSSER	A condução de água nas plantas	Trabalho da Gincana - Monstros S.A Referências: Biologia ...
www.ibict.br	in0jQ91Ttiw	2022-09-01T21:05:55Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	II Seminário de Ciência de Dados para a Ciência – Tarde de 01/09/2022	Consulte a programação detalhada do Seminário em: ...
www.ibict.br	5ihyTJCmjKQ	2018-06-15T18:39:20Z	UCeV8lcHt7fbu38T7JXB28yg	Periódicos de Minas	Entenda em segundos: SEER	O SEER (Sistema Eletrônico de Editoração de Revistas), é um software de hospedagem eletrônica e gestão de periódicos.
www.ibict.br	_vX7_hOtFzg	2020-06-16T00:00:09Z	UCbPprTKD2yETAmSEv2yXy-g	Elani Araújo - Dica de Bibliotecária	Série &quot;BIbliotecári@s da história&quot; - Ranganathan	Hoje damos inicio a série de videos que homenageará bibliotecário que fizeram além do seu trabalho rotineiro e viraram ...
www.ibict.br	fGw5ntTDG5E	2021-09-15T17:03:44Z	UCLphWgSaFolgIvDDhXrWgLg	Centro de Investigaciones Sociales y Humanas CISH - UdeA	13 Septiembre - Día 1 Latmétricas 2021 - Mesa 7. Novas métricas no contexto da ciência aberta	3:00-6:00 pm Mesa 7 Mesa 7. Novas métricas no contexto da ciência aberta Thiago Magela Rodrigues Dias, Centro de Educação ...
www.ibict.br	m6FI8iRWyJU	2020-07-02T14:09:22Z	UCk0NQeWIg1PRPAxt_NnxJhg	É o último, juro! por Gabriela Pedrão	FALA, BIBLIOTECÁRIA: protocolos de retomada na pandemia (por Gabriela Pedrão)	protocolosderetomada #biblioteca #bibliotecaria #falabibliotecaria #covid-19 LINKS: Recomendações da Comissão Brasileira de ...
www.ibict.br	xcWmxXGRWeM	2022-08-10T22:00:22Z	UCqGHIFo_MvP7LOx9WwN_Ycw	*desinformante	Por que estamos evitando notícias? | *desinformante explica	No *desinformante explica de hoje, Liz Nóbrega fala sobre algo que abala a sociedade, local e global: o mal-estar gerado pelo ...
www.ibict.br	e1sKAqlTwGg	2020-07-02T00:12:51Z	UCSHn2ZThLNRCCt6eo5Duxzw	MELIPONÁRIO LANÇONI	Vespa Apoica Pallens com Hábitos Noturnos	Vespa Apoica Pallens com Hábitos Noturnos Ninho de Vespa Apoica Pallens no Sitio da Minha nona. Conhecida como Vespa ...
www.ibict.br	CtGHxLC16lM	2018-10-18T23:49:48Z	UCYlKOVkVjV3Se978pT_aeCw	Dr. Gabriel Pavani	HÔRMONIO QUE PODE AUXILIAR NA ANSIEDADE : VEJA O VÍDEO - OCITOCINA ( ESTUDO NA DESCRICAO )	http://bdtd.ibict.br/vufind/Record/USP_41fd01f0f5103b912cc74377be097d5b.
www.ibict.br	EGLAcn9N27U	2021-04-29T20:34:31Z	UCNwHEXf5YwWGfcAri_WBTEA	Conselho Nacional do Ministério Público CNMP	Diálogos Ambientais: Amazônia Legal	Na terceira edição do Projeto Diálogos Ambientais, serão debatidos dois temas: “Resultados do Projeto Amazônia Legal Sem ...
www.ibict.br	psx9x0TZqlo	2020-06-18T20:01:11Z	UC_G6mfKrktesaBufjA9GU8w	Tainacan	Compartilhamento de acervos e dados de instituições culturais na internet	O Webinário vai abordar de que forma os museus e as instituições culturais podem fortalecer sua presença na internet, ...
www.ibict.br	X49nJPtEnDI	2022-09-21T22:00:13Z	UCqGHIFo_MvP7LOx9WwN_Ycw	*desinformante	Discurso de ódio e desinformação | *desinformante explica	O que é discurso de ódio? O que ele tem a ver com desinformação? Neste vídeo da série *desinformante explica, Liz Nóbrega ...
www.ibict.br	LjYSz5mf1bU	2021-06-14T20:37:07Z	UCqT2d2iLS65U4Vq2w_p5B9Q	Ivo Branquinho	RECRUTAMENTO E SELEÇÃO Experiências Acadêmicas v3de3 2021	O grupo atingiu de forma plena a proposta do projeto. Fez pesquisa acadêmica diversificada. Usou instituições renomadas.
www.ibict.br	zdj1dv2IlRc	2014-10-17T14:14:43Z	UCFnAvjzituphEjbhHUsQs1g	Museu Virtual de Instrumentos Musicais MVIM	Flauta transversa	Visite o Museu Virtual de Instrumentos Musicais: http://mvim.ibict.br/ Instrumento: Flauta transversa Obra: Partita em Lá menor, ...
www.ibict.br	aYIHFQJZcH8	2023-04-25T09:55:40Z	UCjtI1VYXz2OdBudYTiY9-fQ	VIVO - FIC	I EDRCIM - “Servicios/productos de IBICT en relación con las revistas científicas de América Latina”	Conferencia de cierre del I EDRCIM: “Servicios/productos de IBICT en relación con las revistas científicas de América Latina”, ...
www.ibict.br	liAu6MI3yFw	2017-05-31T23:43:46Z	UC3kI-T3L2M1Tus6jzvsiFwQ	Darlyng Tavares	Como fazer levantamento bibliográfico pela internet	Este vídeo é para quem deseja fazer levantamento de teses e dissertações do Brasil em um único repositório e ainda com ...
www.ibict.br	0mHmJxBIEI0	2020-10-03T21:48:47Z	UCH-mOJCskxwnHQweoPkNV-g	EEAP-UNIRIO	Seminário Internacional sobre Gestão de Dados GO FAIR Brasil Saúde - Módulo 2.	Módulo 2 - Introdução aos Princípios FAIR e a Iniciativa GO FAIR O Seminário é uma promoção do Programa de Pós-Graduação ...
www.ibict.br	unRf7j5-EyI	2014-10-21T15:31:53Z	UCFnAvjzituphEjbhHUsQs1g	Museu Virtual de Instrumentos Musicais MVIM	Viola	Visite o Museu Virtual de Instrumentos Musicais: http://mvim.ibict.br/ Instrumento: Viola Obra: Partita em Ré menor BWV 1004.
www.ibict.br	RGDUZ1nLTZE	2023-01-08T17:44:29Z	UC3FIqFB135Y4X-mV6H9BKiA	A Filosofia Explica	Referências Bibliográficas: 5 sites que vão TE SALVAR!	Afinal, como fazer TCC? Como realizar sua monografia de forma mais fácil? No vídeo, apresentamos 5 sites para te ajudar a ...
www.ibict.br	N1RE-GvFMps	2020-01-13T22:10:45Z	UCC4vHaH00hcuaV19bHWA0eg	José Eduardo Santarem Segundo	Aula 2 - Primeiro Acesso, Visão Geral e Parametrizações - Curso de Koha Library System	Aula 2 - Primeiro Acesso, Visão Geral e Parametrizações - Curso de Koha Library System Abordamos uma visão geral do Koha e ...
www.ibict.br	BjAU_WaZtw0	2014-10-17T21:48:23Z	UCFnAvjzituphEjbhHUsQs1g	Museu Virtual de Instrumentos Musicais MVIM	Violino	Visite o Museu Virtual de Instrumentos Musicais: http://mvim.ibict.br/ Instrumentos: Violino e piano Obra: Sicilienne and Rigaudon ...
www.ibict.br	AN1UXfWPuzg	2018-07-11T20:54:50Z	UCj0T5TXf9bYGnyrac-BOU0A	ACV Ibict	GCV2018: Martin Baitz, da thinkstep	Depoimento gravado durante o VI Congresso Brasileiro sobre Gestão do Ciclo de Vida (GCV2018), realizado na Universidade de ...
www.ibict.br	mm7N70PmDOs	2020-07-11T02:27:01Z	UCxVms5BkI8wW57yfF1XWIMw	Rede Norte de Repositórios Digitais	VIII Roda de Conversa Norte/RIAA	VIII Roda de Conversa da Rede Norte de Repositórios (Norte/RIAA) com o tema 'Associação ao consórcio liderado pelo CNPq ...
www.ibict.br	Kr5jmrq3Mg4	2020-07-27T01:43:40Z	UCfXMGN_g3HVoHHXsmIV0IPg	Cesar M. Rios (teólogo e pastor luterano)	Pobre consegue estudar teologia? (Bibliografia sem pirataria!)	Alguns links que menciono no vídeo: O artigo sobre Bonhoeffer: https://periodicos.ufrn.br/interlegere/article/view/9924/7024 O ...
www.ibict.br	8uIJvnfTMTo	2021-03-18T12:29:14Z	UC1iWxXQK3OT0pCG58uFWZBQ	TCC Do Direito	Sites para obter referências bibliográficas do seu TCC jurídico	Bibliotecas digitais com artigos e documentos jurídicos para Pesquisa do TCC: Biblioteca da Assembleia de Minas: ...
www.ibict.br	zfUM3_w1O3E	2014-10-20T18:02:07Z	UCFnAvjzituphEjbhHUsQs1g	Museu Virtual de Instrumentos Musicais MVIM	Basset Horn	Visite o Museu Virtual de Instrumentos Musicais: http://mvim.ibict.br/ Instrumentos: Trio de basset horn Obra: Flauta Mágica.
www.ibict.br	_vBfSxtmwPA	2020-11-17T22:47:43Z	UCasTH2XXGnPXx3WcYA8cRJA	PPGCI IBICT UFRJ	SIMPÓSIO INTERNACIONAL FILOSOFIA E HISTÓRIA DA CIÊNCIA DA INFORMAÇÃO (Dia 1 - Tarde)	SIMPÓSIO INTERNACIONAL FILOSOFIA E HISTÓRIA DA CIÊNCIA DA INFORMAÇÃO PPGCI IBICT UFRJ – 50 anos de pesquisa ...
www.ibict.br	Jqt15uqR_-o	2020-11-18T20:21:22Z	UCasTH2XXGnPXx3WcYA8cRJA	PPGCI IBICT UFRJ	SIMPÓSIO INTERNACIONAL FILOSOFIA E HISTÓRIA DA CIÊNCIA DA INFORMAÇÃO - Dia 2 - Tarde	SIMPÓSIO INTERNACIONAL FILOSOFIA E HISTÓRIA DA CIÊNCIA DA INFORMAÇÃO PPGCI IBICT UFRJ – 50 anos de pesquisa ...
www.ibict.br	qGE0M82rs5o	2023-06-20T09:00:11Z	UCVnwGj_UCjf1GhKyMvBBdAA	Sandra Rafaela	RESENHA ARTIGO CIÊNCIA, SENSO COMUM E REVOLUÇÕES CIENTÍFICAS  DE MARIVALDE FRANCELIN	Oi, minha geeeente Retornamos com o quadro resenha de artigos e esse retorno traz um artigo bem legal e que pode ser usado ...
www.ibict.br	Ng5jcT-pVK0	2017-05-12T16:38:46Z	UCIxEF-XVdn4K8gg2GNa6IAw	Divisão de Relações Internacionais / Ibict	Entrevista com Eduardo Bessa, coordenador do Pint of Science em Brasília	Em entrevista, Eduardo Bessa, professor da Universidade de Brasília (UnB), coordenador do Pint of Science em Brasília, conta ...
www.ibict.br	qY3ZUwLqL8Y	2022-07-23T14:18:42Z	UC0_Q3gf71xHBteeCjHLevkA	IQSS at Harvard University	Preservation Session	Dataverse Community Meeting 2022 website: https://projects.iq.harvard.edu/dcm2022.
www.ibict.br	I2K4N6psGMs	2022-11-04T03:07:30Z	UC7pJ4CrMcF7WVYsWjic-nsg	Rede Cariniana	Dia Mundial da Preservação Digital 2022 - Primeira parte	Programação da Cariniana no Dia Mundial da Preservação Digital No dia 3 de novembro de 2022 acontece o evento do Dia ...
www.ibict.br	F8vdlKFGxoQ	2020-11-18T22:13:52Z	UCasTH2XXGnPXx3WcYA8cRJA	PPGCI IBICT UFRJ	SIMPÓSIO INTERNACIONAL FILOSOFIA E HISTÓRIA DA CIÊNCIA DA INFORMAÇÃO - Conferencia final	SIMPÓSIO INTERNACIONAL FILOSOFIA E HISTÓRIA DA CIÊNCIA DA INFORMAÇÃO PPGCI IBICT UFRJ – 50 anos de pesquisa ...
www.ibict.br	Lv7X0MjXjj4	2018-06-22T19:58:33Z	UC-ka_dh1Rq_bgkbADAWuJfg	Biblioteca Unesp de Rio Claro BRC	Como encontrar as fontes originais de pesquisas científicas noticiadas pela mídia	Este vídeo traz uma dica de como encontrar as fontes ou artigos científicos sobre uma pesquisa que foi notícia em mídias ...
www.ibict.br	wOIdXVi8Nfc	2021-03-03T19:28:29Z	UCuJZjOovrvErxGuJm1sHJwA	Vida Conectada	Fake news as bolhas de ignorância	Fake news as bolhas de ignorância: Como a ciência tem sido subjugada pelas massas ignorantes. Neste vídeo tento explicar ...
www.ibict.br	jOX6II3P3zo	2022-06-02T14:16:53Z	UCZNEwHRyjPx1f0xd0MBhDeA	Encontros Bibli & PGCin-UFSC	1º Simpósio – “A Pauta da Sustentabilidade na Ciência da Informação”	Vem aí o 1º Simpósio Sustentabilidade na Ciência da Informação com o tema principal “A Pauta da Sustentabilidade na Ciência ...
www.ibict.br	707C7JdU8ak	2022-11-16T18:00:03Z	UCgcVQXWsF0A4M7VMoO1THdw	Mundo das Ervas am	CERVEJINHA DO CAMPO, indicada LEISHMANIOSE, DOENÇAS DE CHAGAS, elimina PARASITAS, efeito DIURÉTICO.	cervejinhadocampo #ervasmedicinais Família: Bignoniaceae Porte: 1-2m de altura Flores Rosa O Arrabidaea ...
www.ibict.br	IGm2IHMWDxg	2022-03-18T18:48:03Z	UCsYh70E1ktPDU92t8tX31_g	Instituto Brasileiro de Informação em Ciência e Tecnologia - IBICT	Live Repositórios digitais de publicação interoperabilidade	No dia 18/03 acontece a live Repositórios digitais de publicação interoperabilidade Tema da live: Live Repositórios digitais de ...
www.ibict.br	zBlqfX9su94	2020-11-18T16:37:58Z	UCasTH2XXGnPXx3WcYA8cRJA	PPGCI IBICT UFRJ	Simpósio Internacional Filosofia e Historia da Ciência da Informação (Dia 2)	SIMPÓSIO INTERNACIONAL FILOSOFIA E HISTÓRIA DA CIÊNCIA DA INFORMAÇÃO PPGCI IBICT UFRJ – 50 anos de pesquisa ...
www.ibict.br	yhFQpGBbKyM	2024-02-21T16:55:34Z	UCh4wpvexe8kjmiESuLMcY9w	Saúde para Todos Brasil	Chá Contra Dengue com referências científicas. Receita do médico Radjalma Cabral. #dengue	Essa receita contra dengue foi ensinada pelo médico Dr. Radjalma Cabral que, frente a um surto severo de dengue em uma ...
www.ibict.br	5qESqJcXOMg	2020-03-25T23:02:13Z	UCasp7Vr7zHrf-lg-OIW5fvg	Eduardo Felicíssimo	Parte 1 - Dicas para Pesquisa Científica - Pesquisa no Google	Vídeo com o intuito de apresentar atalhos e filtros para facilitar a busca na plataforma Google. Este vídeo não é um tutorial oficial ...
www.ibict.br	gP3vAO4NSjc	2020-04-08T11:34:01Z	UCTmd3Z-7QFHMkmif4qMV1BA	Simone Semensatto	#03 O que é OPEN ACEESS; CC; DOI; ORCID ID ?	Semana internacional do acesso aberto https://www.acessolivre.pt/2017/acesso-aberto-o-que-sempre-quis-saber Licenças cc by ...
www.ibict.br	QquERnxuGic	2024-04-30T21:00:07Z	UC59k9M9B_CQeCMaNu6A3orA	geo ilustrada	Pré Colombianos - Civilização INCA, MAIA E ASTECA (Mapa Mental Ilustrado)	Neste vídeo vamos falar das civilizações pré-colombianas: civilizações Inca, Maia e Asteca, de forma resumida e ilustrada.
www.ibict.br	Pamh0dFv7do	2022-05-27T15:00:12Z	UCex_Y4KqjL7XK4LpeYR-VkQ	Uma Garota Quixotesca	VLOG#82 - 10 sites gratuitos e legais para ler livros digitais	Você sabe o que é pirataria? E melhor, sabe quando um livro pode ser distribuído gratuitamente sem ser pirataria?
www.ibict.br	o35UR7pUaOk	2020-06-27T12:10:38Z	UCeEywQURK2tykVA4btP8uxQ	Descomplica TCC	LIVE 7 - FONTES DE INFORMAÇÃO PARA FUNDAMENTAÇÃO TEÓRICA	Seguindo a programação da série 'Descomplica TCC em sua casa' tivemos a sétima live, intitulada 'Fontes de informação para a ...
www.ibict.br	wZRp3iaXycs	2022-09-02T17:27:43Z	UCpuZUX_IyMPXiqlkwrxCbNA	Instituto de Matemática Pura e Aplicada	Histórias do IMPA - Carolina Celano	Redes Sociais do IMPA: https://linktr.ee/impabr IMPA - Instituto de Matemática Pura e Aplicada © https://www.impa.br ...
www.ibict.br	q1IkmhxajY0	2016-07-20T14:17:34Z	UC7pJ4CrMcF7WVYsWjic-nsg	Rede Cariniana	Curadoria digital e de Conteúdos	Vídeo da apresentação sobre 'Curadoria Digital e de Conteúdos: aspectos conceituais e práticos', apresentado pela professora ...
